T,O,G,value
622,7,Wind,0.32
623,7,Wind,0.69
624,7,Wind,0.74
625,7,Wind,0.83
626,7,Wind,0.5
627,7,Wind,0.16
628,7,Wind,0.26
629,7,Wind,0.35
630,7,Wind,0.22
631,7,Wind,0.95
632,7,Wind,0.83
633,7,Wind,0.51
634,7,Wind,0.63
635,7,Wind,0.46
636,7,Wind,0.1
637,7,Wind,0.57
638,7,Wind,0.8
639,7,Wind,0.54
640,7,Wind,0.31
641,7,Wind,0.04
642,7,Wind,0.17
643,7,Wind,0.82
644,7,Wind,0.94
645,7,Wind,0.33
646,7,Wind,0.61
647,7,Wind,0.62
648,7,Wind,0.49
649,7,Wind,0.76
650,7,Wind,0.54
651,7,Wind,0.76
652,7,Wind,0.88
653,7,Wind,0.67
654,7,Wind,0.28
655,7,Wind,0.26
656,7,Wind,0.35
657,7,Wind,0.3
658,7,Wind,0.17
659,7,Wind,0.05
660,7,Wind,0.12
661,7,Wind,0.16
662,7,Wind,0.07
663,7,Wind,0.34
664,7,Wind,0.88
665,7,Wind,0.44
666,7,Wind,0.19
667,7,Wind,0.15
668,7,Wind,0.13
669,7,Wind,0.19
670,7,Wind,0.21
671,7,Wind,0.35
672,7,Wind,0.52
673,7,Wind,0.53
674,7,Wind,0.34
675,7,Wind,0.17
676,7,Wind,0.03
677,7,Wind,0.14
678,7,Wind,0.6
679,7,Wind,0.85
680,7,Wind,0.53
681,7,Wind,0.14
682,7,Wind,0.02
683,7,Wind,0.06
684,7,Wind,0.08
685,7,Wind,0.06
686,7,Wind,0.11
687,7,Wind,0.09
688,7,Wind,0.13
689,7,Wind,0.38
690,7,Wind,0.71
691,7,Wind,0.51
692,7,Wind,0.38
693,7,Wind,0.36
694,7,Wind,0.59
695,7,Wind,0.56
696,7,Wind,0.53
697,7,Wind,0.63
698,7,Wind,0.29
699,7,Wind,0.51
700,7,Wind,0.65
701,7,Wind,0.17
702,7,Wind,0.64
703,7,Wind,0.5
704,7,Wind,0.25
705,7,Wind,0.43
706,7,Wind,0.24
707,7,Wind,0.14
708,7,Wind,0.22
709,7,Wind,0.64
710,7,Wind,0.95
711,7,Wind,0.61
712,7,Wind,0.82
713,7,Wind,0.95
714,7,Wind,0.54
715,7,Wind,0.95
716,7,Wind,0.65
717,7,Wind,0.43
718,7,Wind,0.6
719,7,Wind,0.74
720,7,Wind,0.82
1,8,Wind,0.77
2,8,Wind,0.89
3,8,Wind,0.95
4,8,Wind,0.54
5,8,Wind,0.17
6,8,Wind,0.69
7,8,Wind,0.37
8,8,Wind,0.19
9,8,Wind,0.26
10,8,Wind,0.44
11,8,Wind,0.79
12,8,Wind,0.57
13,8,Wind,0.81
14,8,Wind,0.62
15,8,Wind,0.95
16,8,Wind,0.97
17,8,Wind,0.9
18,8,Wind,0.66
19,8,Wind,0.2
20,8,Wind,0.03
21,8,Wind,0.14
22,8,Wind,0.16
23,8,Wind,0.35
24,8,Wind,0.23
25,8,Wind,0.37
26,8,Wind,0.35
27,8,Wind,0.31
28,8,Wind,0.19
29,8,Wind,0.09
30,8,Wind,0.03
31,8,Wind,0.21
32,8,Wind,0.2
33,8,Wind,0.34
34,8,Wind,0.17
35,8,Wind,0.13
36,8,Wind,0.29
37,8,Wind,0.11
38,8,Wind,0.39
39,8,Wind,0.67
40,8,Wind,0.56
41,8,Wind,0.69
42,8,Wind,0.79
43,8,Wind,0.88
44,8,Wind,0.85
45,8,Wind,0.87
46,8,Wind,0.75
47,8,Wind,0.34
48,8,Wind,0.59
49,8,Wind,0.27
50,8,Wind,0.07
51,8,Wind,0.47
52,8,Wind,0.81
53,8,Wind,0.96
54,8,Wind,0.88
55,8,Wind,0.21
56,8,Wind,0.3
57,8,Wind,0.66
58,8,Wind,0.77
59,8,Wind,0.93
60,8,Wind,0.73
61,8,Wind,0.57
62,8,Wind,0.89
63,8,Wind,0.78
64,8,Wind,0.4
65,8,Wind,0.34
66,8,Wind,0.29
67,8,Wind,0.73
68,8,Wind,0.92
69,8,Wind,0.74
70,8,Wind,0.67
71,8,Wind,0.5
72,8,Wind,0.17
73,8,Wind,0.55
74,8,Wind,0.65
75,8,Wind,0.39
76,8,Wind,0.5
77,8,Wind,0.62
78,8,Wind,0.74
79,8,Wind,0.6
80,8,Wind,0.35
81,8,Wind,0.24
82,8,Wind,0.41
83,8,Wind,0.49
84,8,Wind,0.59
85,8,Wind,0.76
86,8,Wind,0.22
87,8,Wind,0.21
88,8,Wind,0.49
89,8,Wind,0.59
90,8,Wind,0.53
91,8,Wind,0.37
92,8,Wind,0.72
93,8,Wind,0.9
94,8,Wind,0.81
95,8,Wind,0.54
96,8,Wind,0.92
97,8,Wind,0.99
98,8,Wind,0.83
99,8,Wind,0.16
100,8,Wind,0.65
101,8,Wind,0.31
102,8,Wind,0.07
103,8,Wind,0.5
104,8,Wind,0.91
105,8,Wind,0.77
106,8,Wind,0.25
107,8,Wind,0.5
108,8,Wind,0.84
109,8,Wind,0.65
110,8,Wind,0.14
111,8,Wind,0.07
112,8,Wind,0.55
113,8,Wind,0.79
114,8,Wind,0.72
115,8,Wind,0.55
116,8,Wind,0.38
117,8,Wind,0.56
118,8,Wind,0.79
119,8,Wind,0.44
120,8,Wind,0.06
121,8,Wind,0.18
122,8,Wind,0.59
123,8,Wind,0.7
124,8,Wind,0.43
125,8,Wind,0.29
126,8,Wind,0.22
127,8,Wind,0.39
128,8,Wind,0.24
129,8,Wind,0.34
130,8,Wind,0.62
131,8,Wind,0.74
132,8,Wind,0.35
133,8,Wind,0.65
134,8,Wind,0.88
135,8,Wind,0.44
136,8,Wind,0.86
137,8,Wind,0.63
138,8,Wind,0.14
139,8,Wind,0.41
140,8,Wind,0.22
141,8,Wind,0.15
142,8,Wind,0.43
143,8,Wind,0.78
144,8,Wind,0.95
145,8,Wind,0.93
146,8,Wind,0.7
147,8,Wind,0.47
148,8,Wind,0.59
149,8,Wind,0.84
150,8,Wind,0.51
151,8,Wind,0.15
152,8,Wind,0.02
153,8,Wind,0.31
154,8,Wind,0.63
155,8,Wind,0.49
156,8,Wind,0.82
157,8,Wind,0.91
158,8,Wind,0.88
159,8,Wind,0.55
160,8,Wind,0.85
161,8,Wind,0.66
162,8,Wind,0.26
163,8,Wind,0.37
164,8,Wind,0.34
165,8,Wind,0.06
166,8,Wind,0.24
167,8,Wind,0.15
168,8,Wind,0.03
169,8,Wind,0.04
170,8,Wind,0.21
171,8,Wind,0.15
172,8,Wind,0.1
173,8,Wind,0.49
174,8,Wind,0.56
175,8,Wind,0.53
176,8,Wind,0.53
177,8,Wind,0.83
178,8,Wind,0.78
179,8,Wind,0.35
180,8,Wind,0.05
181,8,Wind,0.35
182,8,Wind,0.16
183,8,Wind,0.46
184,8,Wind,0.74
185,8,Wind,0.8
186,8,Wind,0.6
187,8,Wind,0.55
188,8,Wind,0.82
189,8,Wind,0.89
190,8,Wind,0.46
191,8,Wind,0.67
192,8,Wind,0.57
193,8,Wind,0.16
194,8,Wind,0.12
195,8,Wind,0.16
196,8,Wind,0.43
197,8,Wind,0.39
198,8,Wind,0.78
199,8,Wind,0.71
200,8,Wind,0.5
201,8,Wind,0.77
202,8,Wind,0.66
203,8,Wind,0.87
204,8,Wind,0.81
205,8,Wind,0.67
206,8,Wind,0.24
207,8,Wind,0.47
208,8,Wind,0.17
209,8,Wind,0.62
210,8,Wind,0.82
211,8,Wind,0.62
212,8,Wind,0.41
213,8,Wind,0.14
214,8,Wind,0.21
215,8,Wind,0.48
216,8,Wind,0.46
217,8,Wind,0.11
218,8,Wind,0.12
219,8,Wind,0.37
220,8,Wind,0.13
221,8,Wind,0.5
222,8,Wind,0.63
223,8,Wind,0.53
224,8,Wind,0.86
225,8,Wind,0.73
226,8,Wind,0.6
227,8,Wind,0.39
228,8,Wind,0.45
229,8,Wind,0.84
230,8,Wind,0.21
231,8,Wind,0.68
232,8,Wind,0.94
233,8,Wind,0.71
234,8,Wind,0.34
235,8,Wind,0.41
236,8,Wind,0.8
237,8,Wind,0.78
238,8,Wind,0.33
239,8,Wind,0.07
240,8,Wind,0.29
241,8,Wind,0.67
242,8,Wind,0.74
243,8,Wind,0.76
244,8,Wind,0.7
245,8,Wind,0.61
246,8,Wind,0.36
247,8,Wind,0.28
248,8,Wind,0.17
249,8,Wind,0.33
250,8,Wind,0.24
251,8,Wind,0.21
252,8,Wind,0.14
253,8,Wind,0.21
254,8,Wind,0.17
255,8,Wind,0.24
256,8,Wind,0.41
257,8,Wind,0.76
258,8,Wind,0.8
259,8,Wind,0.56
260,8,Wind,0.21
261,8,Wind,0.09
262,8,Wind,0.1
263,8,Wind,0.29
264,8,Wind,0.43
265,8,Wind,0.49
266,8,Wind,0.58
267,8,Wind,0.54
268,8,Wind,0.24
269,8,Wind,0.43
270,8,Wind,0.6
271,8,Wind,0.2
272,8,Wind,0.17
273,8,Wind,0.4
274,8,Wind,0.83
275,8,Wind,0.69
276,8,Wind,0.76
277,8,Wind,0.24
278,8,Wind,0.29
279,8,Wind,0.23
280,8,Wind,0.08
281,8,Wind,0.15
282,8,Wind,0.15
283,8,Wind,0.23
284,8,Wind,0.55
285,8,Wind,0.27
286,8,Wind,0.32
287,8,Wind,0.41
288,8,Wind,0.52
289,8,Wind,0.5
290,8,Wind,0.24
291,8,Wind,0.17
292,8,Wind,0.15
293,8,Wind,0.17
294,8,Wind,0.03
295,8,Wind,0.27
296,8,Wind,0.38
297,8,Wind,0.55
298,8,Wind,0.6
299,8,Wind,0.39
300,8,Wind,0.25
301,8,Wind,0.72
302,8,Wind,0.77
303,8,Wind,0.45
304,8,Wind,0.12
305,8,Wind,0.05
306,8,Wind,0.15
307,8,Wind,0.29
308,8,Wind,0.76
309,8,Wind,0.15
310,8,Wind,0.44
311,8,Wind,0.55
312,8,Wind,0.4
313,8,Wind,0.16
314,8,Wind,0.03
315,8,Wind,0.06
316,8,Wind,0.1
317,8,Wind,0.17
318,8,Wind,0.12
319,8,Wind,0.2
320,8,Wind,0.53
321,8,Wind,0.2
322,8,Wind,0.69
323,8,Wind,0.91
324,8,Wind,0.41
325,8,Wind,0.09
326,8,Wind,0.07
327,8,Wind,0.44
328,8,Wind,0.39
329,8,Wind,0.25
330,8,Wind,0.68
331,8,Wind,0.64
332,8,Wind,0.61
333,8,Wind,0.55
334,8,Wind,0.62
335,8,Wind,0.32
336,8,Wind,0.19
337,8,Wind,0.17
338,8,Wind,0.39
339,8,Wind,0.5
340,8,Wind,0.43
341,8,Wind,0.33
342,8,Wind,0.18
343,8,Wind,0.3
344,8,Wind,0.44
345,8,Wind,0.6
346,8,Wind,0.33
347,8,Wind,0.09
348,8,Wind,0.07
349,8,Wind,0.17
350,8,Wind,0.2
351,8,Wind,0.08
352,8,Wind,0.33
353,8,Wind,0.56
354,8,Wind,0.35
355,8,Wind,0.16
356,8,Wind,0.52
357,8,Wind,0.67
358,8,Wind,0.43
359,8,Wind,0.68
360,8,Wind,0.87
361,8,Wind,0.74
362,8,Wind,0.46
363,8,Wind,0.18
364,8,Wind,0.1
365,8,Wind,0.29
366,8,Wind,0.34
367,8,Wind,0.37
368,8,Wind,0.55
369,8,Wind,0.72
370,8,Wind,0.46
371,8,Wind,0.17
372,8,Wind,0.22
373,8,Wind,0.54
374,8,Wind,0.82
375,8,Wind,0.55
376,8,Wind,0.29
377,8,Wind,0.36
378,8,Wind,0.55
379,8,Wind,0.42
380,8,Wind,0.08
381,8,Wind,0.02
382,8,Wind,0.02
383,8,Wind,0.09
384,8,Wind,0.31
385,8,Wind,0.41
386,8,Wind,0.16
387,8,Wind,0.15
388,8,Wind,0.49
389,8,Wind,0.07
390,8,Wind,0.11
391,8,Wind,0.08
392,8,Wind,0.11
393,8,Wind,0.14
394,8,Wind,0.17
395,8,Wind,0.12
396,8,Wind,0.08
397,8,Wind,0.28
398,8,Wind,0.28
399,8,Wind,0.38
400,8,Wind,0.36
401,8,Wind,0.09
402,8,Wind,0.39
403,8,Wind,0.58
404,8,Wind,0.37
405,8,Wind,0.53
406,8,Wind,0.62
407,8,Wind,0.48
408,8,Wind,0.12
409,8,Wind,0.32
410,8,Wind,0.5
411,8,Wind,0.67
412,8,Wind,0.67
413,8,Wind,0.19
414,8,Wind,0.42
415,8,Wind,0.1
416,8,Wind,0.57
417,8,Wind,0.57
418,8,Wind,0.53
419,8,Wind,0.39
420,8,Wind,0.57
421,8,Wind,0.56
422,8,Wind,0.44
423,8,Wind,0.13
424,8,Wind,0.26
425,8,Wind,0.81
426,8,Wind,0.51
427,8,Wind,0.28
428,8,Wind,0.36
429,8,Wind,0.37
430,8,Wind,0.4
431,8,Wind,0.37
432,8,Wind,0.54
433,8,Wind,0.47
434,8,Wind,0.26
435,8,Wind,0.18
436,8,Wind,0.27
437,8,Wind,0.28
438,8,Wind,0.28
439,8,Wind,0.25
440,8,Wind,0.29
441,8,Wind,0.07
442,8,Wind,0.38
443,8,Wind,0.54
444,8,Wind,0.26
445,8,Wind,0.13
446,8,Wind,0.43
447,8,Wind,0.81
448,8,Wind,0.42
449,8,Wind,0.37
450,8,Wind,0.29
451,8,Wind,0.17
452,8,Wind,0.34
453,8,Wind,0.15
454,8,Wind,0.05
455,8,Wind,0.07
456,8,Wind,0.32
457,8,Wind,0.53
458,8,Wind,0.69
459,8,Wind,0.51
460,8,Wind,0.29
461,8,Wind,0.18
462,8,Wind,0.3
463,8,Wind,0.62
464,8,Wind,0.7
465,8,Wind,0.38
466,8,Wind,0.32
467,8,Wind,0.27
468,8,Wind,0.15
469,8,Wind,0.06
470,8,Wind,0.35
471,8,Wind,0.84
472,8,Wind,0.64
473,8,Wind,0.25
474,8,Wind,0.18
475,8,Wind,0.3
476,8,Wind,0.66
477,8,Wind,0.82
478,8,Wind,0.47
479,8,Wind,0.39
480,8,Wind,0.41
481,8,Wind,0.66
482,8,Wind,0.58
483,8,Wind,0.68
484,8,Wind,0.26
485,8,Wind,0.07
486,8,Wind,0.15
487,8,Wind,0.37
488,8,Wind,0.48
489,8,Wind,0.65
490,8,Wind,0.21
491,8,Wind,0.1
492,8,Wind,0.09
493,8,Wind,0.12
494,8,Wind,0.18
495,8,Wind,0.17
496,8,Wind,0.09
497,8,Wind,0.18
498,8,Wind,0.27
499,8,Wind,0.55
500,8,Wind,0.68
501,8,Wind,0.33
502,8,Wind,0.32
503,8,Wind,0.37
504,8,Wind,0.13
505,8,Wind,0.1
506,8,Wind,0.11
507,8,Wind,0.16
508,8,Wind,0.04
509,8,Wind,0.06
510,8,Wind,0.17
511,8,Wind,0.57
512,8,Wind,0.84
513,8,Wind,0.79
514,8,Wind,0.34
515,8,Wind,0.22
516,8,Wind,0.33
517,8,Wind,0.3
518,8,Wind,0.23
519,8,Wind,0.42
520,8,Wind,0.21
521,8,Wind,0.09
522,8,Wind,0.05
523,8,Wind,0.15
524,8,Wind,0.35
525,8,Wind,0.16
526,8,Wind,0.63
527,8,Wind,0.31
528,8,Wind,0.87
529,8,Wind,0.51
530,8,Wind,0.08
531,8,Wind,0.38
532,8,Wind,0.72
533,8,Wind,0.8
534,8,Wind,0.78
535,8,Wind,0.72
536,8,Wind,0.68
537,8,Wind,0.53
538,8,Wind,0.32
539,8,Wind,0.33
540,8,Wind,0.21
541,8,Wind,0.05
542,8,Wind,0.14
543,8,Wind,0.43
544,8,Wind,0.44
545,8,Wind,0.13
546,8,Wind,0.46
547,8,Wind,0.61
548,8,Wind,0.69
549,8,Wind,0.75
550,8,Wind,0.73
551,8,Wind,0.64
552,8,Wind,0.47
553,8,Wind,0.43
554,8,Wind,0.47
555,8,Wind,0.55
556,8,Wind,0.75
557,8,Wind,0.85
558,8,Wind,0.51
559,8,Wind,0.63
560,8,Wind,0.44
561,8,Wind,0.52
562,8,Wind,0.37
563,8,Wind,0.17
564,8,Wind,0.83
565,8,Wind,0.93
566,8,Wind,0.95
567,8,Wind,0.9
568,8,Wind,0.82
569,8,Wind,0.94
570,8,Wind,0.5
571,8,Wind,0.75
572,8,Wind,0.94
573,8,Wind,0.89
574,8,Wind,0.4
575,8,Wind,0.18
576,8,Wind,0.59
577,8,Wind,0.73
578,8,Wind,0.48
579,8,Wind,0.06
580,8,Wind,0.04
581,8,Wind,0.16
582,8,Wind,0.14
583,8,Wind,0.11
584,8,Wind,0.64
585,8,Wind,0.49
586,8,Wind,0.79
587,8,Wind,0.21
588,8,Wind,0.64
589,8,Wind,0.54
590,8,Wind,0.88
591,8,Wind,0.76
592,8,Wind,0.57
593,8,Wind,0.37
594,8,Wind,0.85
595,8,Wind,0.9
596,8,Wind,0.52
597,8,Wind,0.12
598,8,Wind,0.79
599,8,Wind,0.97
600,8,Wind,0.69
601,8,Wind,0.28
602,8,Wind,0.15
603,8,Wind,0.5
604,8,Wind,0.06
605,8,Wind,0.38
606,8,Wind,0.74
607,8,Wind,0.59
608,8,Wind,0.58
609,8,Wind,0.34
610,8,Wind,0.43
611,8,Wind,0.45
612,8,Wind,0.2
613,8,Wind,0.61
614,8,Wind,0.46
615,8,Wind,0.6
616,8,Wind,0.67
617,8,Wind,0.78
618,8,Wind,0.93
619,8,Wind,0.67
620,8,Wind,0.24
621,8,Wind,0.17
622,8,Wind,0.28
623,8,Wind,0.45
624,8,Wind,0.67
625,8,Wind,0.62
626,8,Wind,0.63
627,8,Wind,0.15
628,8,Wind,0.41
629,8,Wind,0.38
630,8,Wind,0.39
631,8,Wind,0.27
632,8,Wind,0.61
633,8,Wind,0.78
634,8,Wind,0.28
635,8,Wind,0.85
636,8,Wind,0.92
637,8,Wind,0.28
638,8,Wind,0.23
639,8,Wind,0.47
640,8,Wind,0.9
641,8,Wind,0.9
642,8,Wind,0.88
643,8,Wind,0.83
644,8,Wind,0.29
645,8,Wind,0.74
646,8,Wind,0.57
647,8,Wind,0.37
648,8,Wind,0.45
649,8,Wind,0.16
650,8,Wind,0.68
651,8,Wind,0.87
652,8,Wind,0.93
653,8,Wind,0.77
654,8,Wind,0.2
655,8,Wind,0.23
656,8,Wind,0.35
657,8,Wind,0.36
658,8,Wind,0.53
659,8,Wind,0.74
660,8,Wind,0.17
661,8,Wind,0.08
662,8,Wind,0.71
663,8,Wind,0.94
664,8,Wind,0.96
665,8,Wind,0.88
666,8,Wind,0.42
667,8,Wind,0.77
668,8,Wind,0.92
669,8,Wind,0.84
670,8,Wind,0.91
671,8,Wind,0.88
672,8,Wind,0.84
673,8,Wind,0.89
674,8,Wind,0.5
675,8,Wind,0.62
676,8,Wind,0.65
677,8,Wind,0.58
678,8,Wind,0.48
679,8,Wind,0.57
680,8,Wind,0.63
681,8,Wind,0.74
682,8,Wind,0.87
683,8,Wind,0.87
684,8,Wind,0.97
685,8,Wind,0.9
686,8,Wind,0.98
687,8,Wind,0.97
688,8,Wind,0.84
689,8,Wind,0.7
690,8,Wind,0.25
691,8,Wind,0.16
692,8,Wind,0.42
693,8,Wind,0.32
694,8,Wind,0.64
695,8,Wind,0.61
696,8,Wind,0.11
697,8,Wind,0.47
698,8,Wind,0.75
699,8,Wind,0.56
700,8,Wind,0.22
701,8,Wind,0.67
702,8,Wind,0.87
703,8,Wind,0.46
704,8,Wind,0.36
705,8,Wind,0.34
706,8,Wind,0.6
707,8,Wind,0.34
708,8,Wind,0.42
709,8,Wind,0.2
710,8,Wind,0.8
711,8,Wind,0.54
712,8,Wind,0.21
713,8,Wind,0.43
714,8,Wind,0.61
715,8,Wind,0.75
716,8,Wind,0.88
717,8,Wind,0.71
718,8,Wind,0.13
719,8,Wind,0.34
720,8,Wind,0.86
1,9,Wind,0.51
2,9,Wind,0.39
3,9,Wind,0.3
4,9,Wind,0.52
5,9,Wind,0.13
6,9,Wind,0.51
7,9,Wind,0.1
8,9,Wind,0.11
9,9,Wind,0.27
10,9,Wind,0.17
11,9,Wind,0.5
12,9,Wind,0.86
13,9,Wind,0.58
14,9,Wind,0.13
15,9,Wind,0.25
16,9,Wind,0.55
17,9,Wind,0.64
18,9,Wind,0.84
19,9,Wind,0.81
20,9,Wind,0.6
21,9,Wind,0.15
22,9,Wind,0.38
23,9,Wind,0.16
24,9,Wind,0.49
25,9,Wind,0.82
26,9,Wind,0.94
27,9,Wind,0.54
28,9,Wind,0.5
29,9,Wind,0.69
30,9,Wind,0.72
31,9,Wind,0.57
32,9,Wind,0.92
33,9,Wind,0.58
34,9,Wind,0.31
35,9,Wind,0.44
36,9,Wind,0.37
37,9,Wind,0.15
38,9,Wind,0.31
39,9,Wind,0.75
40,9,Wind,0.46
41,9,Wind,0.59
42,9,Wind,0.7
43,9,Wind,0.7
44,9,Wind,0.57
45,9,Wind,0.95
46,9,Wind,0.53
47,9,Wind,0.19
48,9,Wind,0.42
49,9,Wind,0.05
50,9,Wind,0.2
51,9,Wind,0.57
52,9,Wind,0.93
53,9,Wind,0.39
54,9,Wind,0.86
55,9,Wind,0.63
56,9,Wind,0.83
57,9,Wind,0.74
58,9,Wind,0.85
59,9,Wind,0.98
60,9,Wind,0.97
61,9,Wind,0.8
62,9,Wind,0.38
63,9,Wind,0.04
64,9,Wind,0.4
65,9,Wind,0.53
66,9,Wind,0.47
67,9,Wind,0.72
68,9,Wind,0.47
69,9,Wind,0.31
70,9,Wind,0.74
71,9,Wind,0.46
72,9,Wind,0.26
73,9,Wind,0.49
74,9,Wind,0.88
75,9,Wind,0.51
76,9,Wind,0.25
77,9,Wind,0.72
78,9,Wind,0.86
79,9,Wind,0.75
80,9,Wind,0.54
81,9,Wind,0.88
82,9,Wind,0.38
83,9,Wind,0.73
84,9,Wind,0.92
85,9,Wind,0.75
86,9,Wind,0.54
87,9,Wind,0.4
88,9,Wind,0.7
89,9,Wind,0.4
90,9,Wind,0.23
91,9,Wind,0.13
92,9,Wind,0.23
93,9,Wind,0.54
94,9,Wind,0.55
95,9,Wind,0.45
96,9,Wind,0.22
97,9,Wind,0.03
98,9,Wind,0.08
99,9,Wind,0.23
100,9,Wind,0.54
101,9,Wind,0.69
102,9,Wind,0.8
103,9,Wind,0.55
104,9,Wind,0.41
105,9,Wind,0.5
106,9,Wind,0.16
107,9,Wind,0.07
108,9,Wind,0.61
109,9,Wind,0.5
110,9,Wind,0.86
111,9,Wind,0.79
112,9,Wind,0.57
113,9,Wind,0.73
114,9,Wind,0.86
115,9,Wind,0.35
116,9,Wind,0.3
117,9,Wind,0.44
118,9,Wind,0.28
119,9,Wind,0.16
120,9,Wind,0.32
121,9,Wind,0.42
122,9,Wind,0.24
123,9,Wind,0.1
124,9,Wind,0.54
125,9,Wind,0.75
126,9,Wind,0.08
127,9,Wind,0.01
128,9,Wind,0.12
129,9,Wind,0.44
130,9,Wind,0.8
131,9,Wind,0.96
132,9,Wind,0.85
133,9,Wind,0.73
134,9,Wind,0.63
135,9,Wind,0.35
136,9,Wind,0.46
137,9,Wind,0.7
138,9,Wind,0.54
139,9,Wind,0.44
140,9,Wind,0.29
141,9,Wind,0.77
142,9,Wind,0.24
143,9,Wind,0.37
144,9,Wind,0.62
145,9,Wind,0.72
146,9,Wind,0.79
147,9,Wind,0.34
148,9,Wind,0.18
149,9,Wind,0.33
150,9,Wind,0.41
151,9,Wind,0.39
152,9,Wind,0.2
153,9,Wind,0.14
154,9,Wind,0.56
155,9,Wind,0.83
156,9,Wind,0.14
157,9,Wind,0.63
158,9,Wind,0.63
159,9,Wind,0.67
160,9,Wind,0.53
161,9,Wind,0.4
162,9,Wind,0.18
163,9,Wind,0.07
164,9,Wind,0.06
165,9,Wind,0.18
166,9,Wind,0.63
167,9,Wind,0.52
168,9,Wind,0.27
169,9,Wind,0.49
170,9,Wind,0.61
171,9,Wind,0.37
172,9,Wind,0.14
173,9,Wind,0.61
174,9,Wind,0.84
175,9,Wind,0.53
176,9,Wind,0.28
177,9,Wind,0.11
178,9,Wind,0.08
179,9,Wind,0.02
180,9,Wind,0.04
181,9,Wind,0.04
182,9,Wind,0.24
183,9,Wind,0.57
184,9,Wind,0.51
185,9,Wind,0.6
186,9,Wind,0.43
187,9,Wind,0.59
188,9,Wind,0.59
189,9,Wind,0.14
190,9,Wind,0.06
191,9,Wind,0.18
192,9,Wind,0.28
193,9,Wind,0.48
194,9,Wind,0.39
195,9,Wind,0.68
196,9,Wind,0.86
197,9,Wind,0.89
198,9,Wind,0.74
199,9,Wind,0.49
200,9,Wind,0.71
201,9,Wind,0.36
202,9,Wind,0.24
203,9,Wind,0.11
204,9,Wind,0.34
205,9,Wind,0.29
206,9,Wind,0.35
207,9,Wind,0.51
208,9,Wind,0.47
209,9,Wind,0.49
210,9,Wind,0.51
211,9,Wind,0.71
212,9,Wind,0.55
213,9,Wind,0.14
214,9,Wind,0.23
215,9,Wind,0.35
216,9,Wind,0.44
217,9,Wind,0.22
218,9,Wind,0.02
219,9,Wind,0.06
220,9,Wind,0.07
221,9,Wind,0.13
222,9,Wind,0.15
223,9,Wind,0.18
224,9,Wind,0.28
225,9,Wind,0.11
226,9,Wind,0.16
227,9,Wind,0.55
228,9,Wind,0.77
229,9,Wind,0.21
230,9,Wind,0.47
231,9,Wind,0.37
232,9,Wind,0.54
233,9,Wind,0.53
234,9,Wind,0.56
235,9,Wind,0.48
236,9,Wind,0.67
237,9,Wind,0.63
238,9,Wind,0.29
239,9,Wind,0.03
240,9,Wind,0.46
241,9,Wind,0.57
242,9,Wind,0.31
243,9,Wind,0.25
244,9,Wind,0.41
245,9,Wind,0.44
246,9,Wind,0.18
247,9,Wind,0.67
248,9,Wind,0.29
249,9,Wind,0.23
250,9,Wind,0.13
251,9,Wind,0.42
252,9,Wind,0.84
253,9,Wind,0.85
254,9,Wind,0.42
255,9,Wind,0.2
256,9,Wind,0.24
257,9,Wind,0.08
258,9,Wind,0.03
259,9,Wind,0.09
260,9,Wind,0.15
261,9,Wind,0.16
262,9,Wind,0.6
263,9,Wind,0.37
264,9,Wind,0.16
265,9,Wind,0.09
266,9,Wind,0.08
267,9,Wind,0.19
268,9,Wind,0.28
269,9,Wind,0.54
270,9,Wind,0.71
271,9,Wind,0.73
272,9,Wind,0.51
273,9,Wind,0.35
274,9,Wind,0.15
275,9,Wind,0.63
276,9,Wind,0.38
277,9,Wind,0.09
278,9,Wind,0.04
279,9,Wind,0.21
280,9,Wind,0.3
281,9,Wind,0.09
282,9,Wind,0.34
283,9,Wind,0.36
284,9,Wind,0.29
285,9,Wind,0.24
286,9,Wind,0.17
287,9,Wind,0.13
288,9,Wind,0.07
289,9,Wind,0.12
290,9,Wind,0.15
291,9,Wind,0.28
292,9,Wind,0.33
293,9,Wind,0.15
294,9,Wind,0.22
295,9,Wind,0.22
296,9,Wind,0.1
297,9,Wind,0.12
298,9,Wind,0.01
299,9,Wind,0.07
300,9,Wind,0.11
301,9,Wind,0.19
302,9,Wind,0.22
303,9,Wind,0.29
304,9,Wind,0.4
305,9,Wind,0.2
306,9,Wind,0.09
307,9,Wind,0.13
308,9,Wind,0.18
309,9,Wind,0.15
310,9,Wind,0.08
311,9,Wind,0.06
312,9,Wind,0.03
313,9,Wind,0.02
314,9,Wind,0.04
315,9,Wind,0.05
316,9,Wind,0.06
317,9,Wind,0.15
318,9,Wind,0.27
319,9,Wind,0.13
320,9,Wind,0.4
321,9,Wind,0.86
322,9,Wind,0.98
323,9,Wind,0.89
324,9,Wind,0.49
325,9,Wind,0.36
326,9,Wind,0.21
327,9,Wind,0.51
328,9,Wind,0.36
329,9,Wind,0.07
330,9,Wind,0.18
331,9,Wind,0.55
332,9,Wind,0.62
333,9,Wind,0.76
334,9,Wind,0.54
335,9,Wind,0.08
336,9,Wind,0.4
337,9,Wind,0.15
338,9,Wind,0.76
339,9,Wind,0.96
340,9,Wind,0.85
341,9,Wind,0.65
342,9,Wind,0.4
343,9,Wind,0.31
344,9,Wind,0.27
345,9,Wind,0.03
346,9,Wind,0.13
347,9,Wind,0.12
